"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_2090190","36452","3031","8.32","8","79","78"
"DelftX/CTB3365DWx/3T2014_608778","18742","2411","12.86","16","46","36"
"DelftX/CTB3365DWx/3T2014_5236282","16483","4240","25.72","13","82","110"
"DelftX/CTB3365DWx/3T2014_5522858","35319","6368","18.03","14","56","218"
"DelftX/CTB3365DWx/3T2014_5533991","46503","7416","15.95","14","121","215"
"DelftX/CTB3365DWx/3T2014_1703187","48892","600","1.23","8","113","199"
"DelftX/CTB3365DWx/3T2014_1517691","904","0","0.00","0","30","280"
"DelftX/CTB3365DWx/3T2014_4791555","25678","1051","4.09","4","27","102"
"DelftX/CTB3365DWx/3T2014_385313","14887","1694","11.38","5","18","20"
"DelftX/CTB3365DWx/3T2014_1029011","1078","0","0.00","0","28","152"
"DelftX/CTB3365DWx/3T2014_4159218","36098","3612","10.01","11","69","207"
"DelftX/CTB3365DWx/3T2014_2076200","33460","4772","14.26","25","82","64"
"DelftX/CTB3365DWx/3T2014_5428428","17257","0","0.00","0","36","28"
"DelftX/CTB3365DWx/3T2014_5672836","43988","5466","12.43","20","77","142"
"DelftX/CTB3365DWx/3T2014_3955813","56972","10482","18.40","12","91","224"
"DelftX/CTB3365DWx/3T2014_2310333","89673","9165","10.22","18","117","226"
"DelftX/CTB3365DWx/3T2014_5224186","73083","6749","9.23","23","82","35"
"DelftX/CTB3365DWx/3T2014_5170914","2720","0","0.00","0","18","131"
"DelftX/CTB3365DWx/3T2014_5633228","1606","132","8.22","1","7","0"
"DelftX/CTB3365DWx/3T2014_2531043","40073","0","0.00","0","118","239"
"DelftX/CTB3365DWx/3T2014_203606","94522","5165","5.46","11","93","252"
"DelftX/CTB3365DWx/3T2014_4514574","28398","0","0.00","0","21","1"
"DelftX/CTB3365DWx/3T2014_5420376","21432","685","3.20","3","66","213"
"DelftX/CTB3365DWx/3T2014_381089","21972","327","1.49","12","80","216"
"DelftX/CTB3365DWx/3T2014_3930193","55077","0","0.00","16","76","64"
"DelftX/CTB3365DWx/3T2014_5554334","117093","8614","7.36","16","96","235"
"DelftX/CTB3365DWx/3T2014_1784515","2229","0","0.00","0","28","148"
"DelftX/CTB3365DWx/3T2014_1705498","7249","16","0.22","1","35","229"
"DelftX/CTB3365DWx/3T2014_3585554","56694","12241","21.59","24","88","176"
"DelftX/CTB3365DWx/3T2014_880062","52559","3900","7.42","13","73","132"
"DelftX/CTB3365DWx/3T2014_5618417","26113","4954","18.97","19","65","253"
"DelftX/CTB3365DWx/3T2014_2541793","59230","14898","25.15","13","51","211"
"DelftX/CTB3365DWx/3T2014_2593420","11600","234","2.02","1","28","87"
"DelftX/CTB3365DWx/3T2014_106383","15367","996","6.48","3","64","55"
"DelftX/CTB3365DWx/3T2014_5397601","23166","3588","15.49","14","64","220"
"DelftX/CTB3365DWx/3T2014_5527744","42715","2651","6.21","13","113","235"
"DelftX/CTB3365DWx/3T2014_1064110","52624","2865","5.44","20","58","135"
"DelftX/CTB3365DWx/3T2014_505302","22056","449","2.04","4","67","46"
"DelftX/CTB3365DWx/3T2014_4638618","9970","0","0.00","1","11","7"
"DelftX/CTB3365DWx/3T2014_2345900","20824","5407","25.97","16","79","41"
"DelftX/CTB3365DWx/3T2014_4937947","38284","5239","13.68","11","87","278"
"DelftX/CTB3365DWx/3T2014_1755407","19738","919","4.66","4","72","16"
"DelftX/CTB3365DWx/3T2014_3196899","30188","2124","7.04","5","121","268"
"DelftX/CTB3365DWx/3T2014_2346557","1966","0","0.00","0","28","132"
"DelftX/CTB3365DWx/3T2014_5535390","74472","7140","9.59","14","117","249"
"DelftX/CTB3365DWx/3T2014_770780","9402","1123","11.94","12","29","235"
"DelftX/CTB3365DWx/3T2014_2863722","22330","1360","6.09","3","51","214"
"DelftX/CTB3365DWx/3T2014_3886815","46859","5759","12.29","20","98","152"
"DelftX/CTB3365DWx/3T2014_5590685","45754","5977","13.06","15","87","184"
"DelftX/CTB3365DWx/3T2014_1359500","37787","7232","19.14","19","110","170"
"DelftX/CTB3365DWx/3T2014_5213379","19947","6031","30.24","19","77","195"
"DelftX/CTB3365DWx/3T2014_5505743","45580","7922","17.38","15","81","208"
"DelftX/CTB3365DWx/3T2014_2338801","112374","10758","9.57","24","121","243"
"DelftX/CTB3365DWx/3T2014_5623402","14281","1958","13.71","17","50","0"
"DelftX/CTB3365DWx/3T2014_2087477","3818","463","12.13","4","121","224"
"DelftX/CTB3365DWx/3T2014_2426429","11648","980","8.41","4","18","8"
"DelftX/CTB3365DWx/3T2014_3574565","111202","13743","12.36","16","55","76"
"DelftX/CTB3365DWx/3T2014_1177522","626","0","0.00","0","33","206"
"DelftX/CTB3365DWx/3T2014_1512656","108896","9874","9.07","18","82","48"
"DelftX/CTB3365DWx/3T2014_2507970","59097","5071","8.58","14","89","234"
"DelftX/CTB3365DWx/3T2014_2752357","31538","5385","17.07","10","42","181"
"DelftX/CTB3365DWx/3T2014_568322","28877","113","0.39","5","26","51"
"DelftX/CTB3365DWx/3T2014_3978599","7832","2122","27.09","8","65","249"
"DelftX/CTB3365DWx/3T2014_4474230","6472","0","0.00","1","8","32"
"DelftX/CTB3365DWx/3T2014_5051895","137905","14422","10.46","19","108","226"
"DelftX/CTB3365DWx/3T2014_813665","28515","3092","10.84","5","70","139"
"DelftX/CTB3365DWx/3T2014_2678641","1410","0","0.00","0","91","252"
"DelftX/CTB3365DWx/3T2014_4537693","87932","16543","18.81","26","103","275"
"DelftX/CTB3365DWx/3T2014_3216266","25034","5420","21.65","24","77","143"
"DelftX/CTB3365DWx/3T2014_3391541","30858","4686","15.19","14","72","285"
"DelftX/CTB3365DWx/3T2014_5777325","1597","0","0.00","0","7","0"
"DelftX/CTB3365DWx/3T2014_1934474","67762","1144","1.69","16","72","151"
"DelftX/CTB3365DWx/3T2014_4410576","39516","6064","15.35","13","118","234"
"DelftX/CTB3365DWx/3T2014_5186271","1407","0","0.00","0","7","0"
"DelftX/CTB3365DWx/3T2014_5652592","50884","5485","10.78","15","62","125"
"DelftX/CTB3365DWx/3T2014_3214829","40538","3888","9.59","9","82","230"
"DelftX/CTB3365DWx/3T2014_4649495","51550","1330","2.58","14","76","130"
"DelftX/CTB3365DWx/3T2014_3704817","152401","5843","3.83","12","115","228"
"DelftX/CTB3365DWx/3T2014_3401006","37578","4861","12.94","18","108","142"
"DelftX/CTB3365DWx/3T2014_5355563","46812","3951","8.44","10","77","182"
"DelftX/CTB3365DWx/3T2014_2248077","35883","1732","4.83","4","63","85"
"DelftX/CTB3365DWx/3T2014_4554795","76016","3407","4.48","6","82","165"
"DelftX/CTB3365DWx/3T2014_2725783","56427","7269","12.88","22","87","221"
"DelftX/CTB3365DWx/3T2014_2651275","54840","8104","14.78","19","87","156"
"DelftX/CTB3365DWx/3T2014_5788717","25084","2350","9.37","9","55","1"
"DelftX/CTB3365DWx/3T2014_2222242","19759","253","1.28","1","99","115"
"DelftX/CTB3365DWx/3T2014_1123904","30865","5424","17.57","12","64","137"
"DelftX/CTB3365DWx/3T2014_5694700","67948","511","0.75","10","80","102"
"DelftX/CTB3365DWx/3T2014_1791597","31210","6805","21.80","18","87","252"
"DelftX/CTB3365DWx/3T2014_2188079","54389","5251","9.65","19","64","94"
"DelftX/CTB3365DWx/3T2014_1170216","908","0","0.00","0","28","286"
"DelftX/CTB3365DWx/3T2014_4050157","26351","2721","10.33","10","84","190"
"DelftX/CTB3365DWx/3T2014_5385259","24892","172","0.69","3","64","200"
"DelftX/CTB3365DWx/3T2014_5648090","48282","8894","18.42","12","45","284"
"DelftX/CTB3365DWx/3T2014_2514006","12517","592","4.73","4","71","130"
"DelftX/CTB3365DWx/3T2014_4042775","52080","1543","2.96","9","114","280"
"DelftX/CTB3365DWx/3T2014_4678008","14378","0","0.00","0","28","35"
"DelftX/CTB3365DWx/3T2014_2163218","31132","1958","6.29","16","82","24"
"DelftX/CTB3365DWx/3T2014_5723081","20680","4274","20.67","16","70","2"
"DelftX/CTB3365DWx/3T2014_2163217","661","0","0.00","0","18","3"
"DelftX/CTB3365DWx/3T2014_5435159","29051","4571","15.73","14","82","239"
"DelftX/CTB3365DWx/3T2014_3452729","11587","1397","12.06","8","7","0"
"DelftX/CTB3365DWx/3T2014_4550069","15846","5586","35.25","12","85","219"
"DelftX/CTB3365DWx/3T2014_5623245","41874","8978","21.44","20","76","51"
"DelftX/CTB3365DWx/3T2014_4564593","37404","5583","14.93","19","79","151"
"DelftX/CTB3365DWx/3T2014_4724989","31569","3476","11.01","7","43","225"
"DelftX/CTB3365DWx/3T2014_5165120","41586","89","0.21","1","82","19"
"DelftX/CTB3365DWx/3T2014_269835","1972","0","0.00","0","28","307"
"DelftX/CTB3365DWx/3T2014_4753403","27357","8102","29.62","15","79","185"
"DelftX/CTB3365DWx/3T2014_5750321","46779","5843","12.49","18","82","83"
"DelftX/CTB3365DWx/3T2014_5819807","0","0","0.00","12","0","0"
"DelftX/CTB3365DWx/3T2014_5639371","7104","494","6.95","2","82","11"
"DelftX/CTB3365DWx/3T2014_1795723","15823","3263","20.62","14","48","142"
"DelftX/CTB3365DWx/3T2014_202032","40799","8747","21.44","19","113","248"
"DelftX/CTB3365DWx/3T2014_2187419","0","0","0.00","6","0","0"
"DelftX/CTB3365DWx/3T2014_1864649","16837","2534","15.05","8","53","53"
"DelftX/CTB3365DWx/3T2014_440154","39625","1262","3.18","12","18","1"
"DelftX/CTB3365DWx/3T2014_2317553","11166","2811","25.17","5","33","242"
"DelftX/CTB3365DWx/3T2014_1518967","25537","4102","16.06","14","54","107"
"DelftX/CTB3365DWx/3T2014_5654714","38250","110","0.29","1","64","43"
"DelftX/CTB3365DWx/3T2014_1301635","28563","3717","13.01","22","65","121"
"DelftX/CTB3365DWx/3T2014_2854731","14951","873","5.84","12","50","37"
"DelftX/CTB3365DWx/3T2014_2354261","49145","3688","7.50","21","82","125"
"DelftX/CTB3365DWx/3T2014_5646576","19202","0","0.00","0","118","254"
"DelftX/CTB3365DWx/3T2014_1122043","54065","121","0.22","3","69","133"
"DelftX/CTB3365DWx/3T2014_5374822","63694","286","0.45","9","93","139"
"DelftX/CTB3365DWx/3T2014_4196780","8231","343","4.17","13","18","74"
"DelftX/CTB3365DWx/3T2014_5404401","893","0","0.00","0","28","283"
"DelftX/CTB3365DWx/3T2014_5310677","19523","2605","13.34","10","72","97"
"DelftX/CTB3365DWx/3T2014_329034","22739","3447","15.16","13","74","290"
"DelftX/CTB3365DWx/3T2014_819978","26899","16","0.06","0","93","283"
"DelftX/CTB3365DWx/3T2014_2839100","34450","4490","13.03","10","67","114"
"DelftX/CTB3365DWx/3T2014_1785466","18884","29","0.15","1","26","65"
"DelftX/CTB3365DWx/3T2014_5474143","45355","5964","13.15","14","118","271"
"DelftX/CTB3365DWx/3T2014_4276274","80716","6298","7.80","15","87","225"
"DelftX/CTB3365DWx/3T2014_2360499","22120","4113","18.59","13","82","286"
"DelftX/CTB3365DWx/3T2014_1115195","10995","295","2.68","4","51","181"
"DelftX/CTB3365DWx/3T2014_4914599","16025","3296","20.57","8","54","240"
"DelftX/CTB3365DWx/3T2014_5603758","8122","1578","19.43","8","12","0"
"DelftX/CTB3365DWx/3T2014_5501468","90123","14518","16.11","19","114","223"
"DelftX/CTB3365DWx/3T2014_5608883","52659","2967","5.63","10","89","171"
"DelftX/CTB3365DWx/3T2014_5429012","84045","2701","3.21","14","82","222"
"DelftX/CTB3365DWx/3T2014_5703722","37316","6100","16.35","12","59","165"
"DelftX/CTB3365DWx/3T2014_5390759","36426","10675","29.31","15","74","141"
"DelftX/CTB3365DWx/3T2014_4795590","62852","5286","8.41","24","111","248"
"DelftX/CTB3365DWx/3T2014_2292073","13066","0","0.00","1","71","137"
"DelftX/CTB3365DWx/3T2014_819841","1732","0","0.00","0","7","0"
"DelftX/CTB3365DWx/3T2014_5665976","48240","7945","16.47","26","76","87"
"DelftX/CTB3365DWx/3T2014_283464","22579","655","2.90","9","45","282"
"DelftX/CTB3365DWx/3T2014_3164885","66061","8470","12.82","25","81","145"
"DelftX/CTB3365DWx/3T2014_4615972","5284","0","0.00","0","18","72"
