"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_5223032","24830","4943","19.91","11","35","1"
"DelftX/CTB3365DWx/3T2014_5473536","94718","11323","11.95","33","153","35"
"DelftX/CTB3365DWx/3T2014_5601931","141927","49","0.03","1","171","188"
"DelftX/CTB3365DWx/3T2014_5632879","67404","5836","8.66","20","177","95"
"DelftX/CTB3365DWx/3T2014_2043279","54759","5861","10.70","15","113","85"
"DelftX/CTB3365DWx/3T2014_5082418","22705","4684","20.63","28","69","0"
"DelftX/CTB3365DWx/3T2014_4490657","106798","11917","11.16","41","167","275"
"DelftX/CTB3365DWx/3T2014_4276451","82720","10048","12.15","23","159","126"
"DelftX/CTB3365DWx/3T2014_4235823","71007","2221","3.13","9","130","50"
"DelftX/CTB3365DWx/3T2014_5089295","80910","7297","9.02","40","153","114"
"DelftX/CTB3365DWx/3T2014_1742861","823","0","0.00","0","42","300"
"DelftX/CTB3365DWx/3T2014_4589890","82405","6744","8.18","31","137","65"
"DelftX/CTB3365DWx/3T2014_5141032","201085","20126","10.01","34","170","273"
"DelftX/CTB3365DWx/3T2014_5483558","70824","13336","18.83","18","53","162"
"DelftX/CTB3365DWx/3T2014_3187308","108131","5780","5.35","25","173","254"
"DelftX/CTB3365DWx/3T2014_2024021","21634","71","0.33","1","73","176"
"DelftX/CTB3365DWx/3T2014_5629917","90071","12941","14.37","18","55","16"
"DelftX/CTB3365DWx/3T2014_330476","23354","7355","31.49","17","150","62"
"DelftX/CTB3365DWx/3T2014_2388316","126013","17217","13.66","24","148","174"
"DelftX/CTB3365DWx/3T2014_1950144","12131","1061","8.75","3","60","83"
"DelftX/CTB3365DWx/3T2014_1849501","106557","2247","2.11","6","168","249"
"DelftX/CTB3365DWx/3T2014_2517920","58915","6062","10.29","22","118","72"
"DelftX/CTB3365DWx/3T2014_1264105","1106","0","0.00","0","42","298"
"DelftX/CTB3365DWx/3T2014_2094477","69832","316","0.45","2","125","196"
"DelftX/CTB3365DWx/3T2014_2283990","54203","5313","9.80","18","171","157"
"DelftX/CTB3365DWx/3T2014_2155313","59676","5670","9.50","18","63","49"
"DelftX/CTB3365DWx/3T2014_5639418","4691","639","13.62","3","128","15"
"DelftX/CTB3365DWx/3T2014_497501","11264","157","1.39","1","42","184"
"DelftX/CTB3365DWx/3T2014_1034993","80006","7318","9.15","20","137","68"
"DelftX/CTB3365DWx/3T2014_5505883","44334","10848","24.47","23","177","286"
"DelftX/CTB3365DWx/3T2014_784977","50599","5425","10.72","19","138","166"
"DelftX/CTB3365DWx/3T2014_5639546","25438","2535","9.97","7","28","12"
"DelftX/CTB3365DWx/3T2014_1950157","2115","0","0.00","0","99","4"
"DelftX/CTB3365DWx/3T2014_5525494","54060","32","0.06","1","99","185"
"DelftX/CTB3365DWx/3T2014_2345371","38806","10339","26.64","15","24","4"
"DelftX/CTB3365DWx/3T2014_2850627","45402","4375","9.64","23","42","35"
"DelftX/CTB3365DWx/3T2014_5536819","49174","641","1.30","4","88","129"
"DelftX/CTB3365DWx/3T2014_2143446","13536","31","0.23","1","173","183"
"DelftX/CTB3365DWx/3T2014_5381858","11221","0","0.00","0","78","78"
"DelftX/CTB3365DWx/3T2014_5517991","111003","4153","3.74","13","123","61"
"DelftX/CTB3365DWx/3T2014_960642","91522","10004","10.93","31","89","161"
"DelftX/CTB3365DWx/3T2014_3980492","121675","15303","12.58","40","163","163"
"DelftX/CTB3365DWx/3T2014_953793","60414","16282","26.95","44","177","92"
"DelftX/CTB3365DWx/3T2014_1652659","78454","9104","11.60","13","177","208"
"DelftX/CTB3365DWx/3T2014_4772783","34827","7522","21.60","25","68","36"
"DelftX/CTB3365DWx/3T2014_1122525","59190","7891","13.33","30","138","139"
"DelftX/CTB3365DWx/3T2014_2461842","1665","0","0.00","0","35","247"
"DelftX/CTB3365DWx/3T2014_2306394","17191","0","0.00","0","91","100"
"DelftX/CTB3365DWx/3T2014_2294514","40972","5241","12.79","17","134","94"
"DelftX/CTB3365DWx/3T2014_2757159","43743","1487","3.40","2","28","11"
"DelftX/CTB3365DWx/3T2014_5588923","58628","5313","9.06","28","85","19"
"DelftX/CTB3365DWx/3T2014_5197698","2948","0","0.00","0","28","225"
"DelftX/CTB3365DWx/3T2014_5397087","50466","2620","5.19","13","116","204"
"DelftX/CTB3365DWx/3T2014_2345823","76904","17169","22.33","34","166","262"
"DelftX/CTB3365DWx/3T2014_5551759","56490","6047","10.70","22","150","173"
"DelftX/CTB3365DWx/3T2014_5197927","128550","3154","2.45","13","173","242"
"DelftX/CTB3365DWx/3T2014_5764687","7083","102","1.44","1","177","177"
"DelftX/CTB3365DWx/3T2014_2900956","93904","1339","1.43","2","133","80"
"DelftX/CTB3365DWx/3T2014_5638669","18046","57","0.32","1","46","83"
"DelftX/CTB3365DWx/3T2014_5681375","5184","938","18.09","4","42","127"
"DelftX/CTB3365DWx/3T2014_5682581","78090","11099","14.21","35","150","84"
"DelftX/CTB3365DWx/3T2014_3527584","30018","5049","16.82","16","106","115"
"DelftX/CTB3365DWx/3T2014_5683793","1181","0","0.00","10","17","1"
"DelftX/CTB3365DWx/3T2014_2949872","44318","7691","17.35","15","48","154"
"DelftX/CTB3365DWx/3T2014_5658482","67274","7212","10.72","31","111","0"
"DelftX/CTB3365DWx/3T2014_5644669","44749","663","1.48","4","92","138"
"DelftX/CTB3365DWx/3T2014_531284","67337","10315","15.32","40","150","76"
"DelftX/CTB3365DWx/3T2014_5074290","19453","4319","22.20","9","72","24"
"DelftX/CTB3365DWx/3T2014_5540770","114753","7459","6.50","32","177","231"
"DelftX/CTB3365DWx/3T2014_2288539","140000","11689","8.35","15","131","52"
"DelftX/CTB3365DWx/3T2014_2136927","86141","401","0.47","3","177","250"
"DelftX/CTB3365DWx/3T2014_3632234","53009","172","0.32","1","43","85"
"DelftX/CTB3365DWx/3T2014_5632433","8591","55","0.64","1","35","33"
"DelftX/CTB3365DWx/3T2014_5593481","36373","96","0.26","3","74","18"
"DelftX/CTB3365DWx/3T2014_5057034","53970","1432","2.65","15","162","131"
"DelftX/CTB3365DWx/3T2014_2516112","57247","44","0.08","1","129","25"
"DelftX/CTB3365DWx/3T2014_834267","40458","33","0.08","9","150","146"
"DelftX/CTB3365DWx/3T2014_4717292","93456","12669","13.56","26","100","153"
"DelftX/CTB3365DWx/3T2014_5714323","66163","2975","4.50","8","126","89"
"DelftX/CTB3365DWx/3T2014_4781115","59291","6300","10.63","34","126","114"
"DelftX/CTB3365DWx/3T2014_4249864","72994","4027","5.52","19","107","58"
"DelftX/CTB3365DWx/3T2014_5475625","69384","8989","12.96","26","158","186"
"DelftX/CTB3365DWx/3T2014_4492589","118446","12815","10.82","28","176","146"
"DelftX/CTB3365DWx/3T2014_678087","39602","7372","18.62","19","150","43"
"DelftX/CTB3365DWx/3T2014_2311310","68874","7615","11.06","19","177","174"
"DelftX/CTB3365DWx/3T2014_1968033","63116","1888","2.99","21","110","83"
"DelftX/CTB3365DWx/3T2014_2090190","41383","3276","7.92","11","97","68"
"DelftX/CTB3365DWx/3T2014_608778","97311","11267","11.58","22","141","114"
"DelftX/CTB3365DWx/3T2014_5236282","33463","7383","22.06","18","153","110"
"DelftX/CTB3365DWx/3T2014_5522858","71639","10547","14.72","24","117","170"
"DelftX/CTB3365DWx/3T2014_5533991","64509","10850","16.82","21","177","219"
"DelftX/CTB3365DWx/3T2014_1703187","84230","1699","2.02","30","170","202"
"DelftX/CTB3365DWx/3T2014_1517691","1118","0","0.00","0","54","216"
"DelftX/CTB3365DWx/3T2014_4791555","64020","1051","1.64","7","90","175"
"DelftX/CTB3365DWx/3T2014_385313","35283","1708","4.84","6","42","53"
"DelftX/CTB3365DWx/3T2014_1029011","1185","0","0.00","0","35","166"
"DelftX/CTB3365DWx/3T2014_4159218","49715","4222","8.49","11","93","184"
"DelftX/CTB3365DWx/3T2014_2076200","82542","13180","15.97","48","177","87"
"DelftX/CTB3365DWx/3T2014_5428428","46010","0","0.00","0","69","15"
"DelftX/CTB3365DWx/3T2014_5672836","76495","8396","10.98","28","130","127"
"DelftX/CTB3365DWx/3T2014_3955813","73776","10482","14.21","15","139","218"
"DelftX/CTB3365DWx/3T2014_2310333","171604","18342","10.69","42","177","237"
"DelftX/CTB3365DWx/3T2014_5224186","145552","11406","7.84","31","177","66"
"DelftX/CTB3365DWx/3T2014_5170914","4760","0","0.00","0","121","58"
"DelftX/CTB3365DWx/3T2014_5633228","3945","132","3.35","1","35","32"
"DelftX/CTB3365DWx/3T2014_2531043","57267","0","0.00","0","174","236"
"DelftX/CTB3365DWx/3T2014_203606","136833","6293","4.60","27","143","237"
"DelftX/CTB3365DWx/3T2014_4514574","48470","0","0.00","0","45","23"
"DelftX/CTB3365DWx/3T2014_5420376","43250","685","1.58","4","146","135"
"DelftX/CTB3365DWx/3T2014_381089","66811","7932","11.87","31","162","202"
"DelftX/CTB3365DWx/3T2014_3930193","119775","6669","5.57","31","128","42"
"DelftX/CTB3365DWx/3T2014_5554334","164163","16632","10.13","40","151","240"
"DelftX/CTB3365DWx/3T2014_1784515","2550","0","0.00","0","42","129"
"DelftX/CTB3365DWx/3T2014_1705498","7644","16","0.21","1","45","178"
"DelftX/CTB3365DWx/3T2014_3585554","109790","22405","20.41","48","159","165"
"DelftX/CTB3365DWx/3T2014_880062","116807","6145","5.26","19","124","149"
"DelftX/CTB3365DWx/3T2014_5618417","60440","10586","17.51","35","153","180"
"DelftX/CTB3365DWx/3T2014_2541793","123677","27426","22.18","18","83","156"
"DelftX/CTB3365DWx/3T2014_2593420","17405","234","1.34","1","42","142"
"DelftX/CTB3365DWx/3T2014_106383","23821","1087","4.56","5","94","37"
"DelftX/CTB3365DWx/3T2014_5397601","48105","7324","15.23","21","134","156"
"DelftX/CTB3365DWx/3T2014_5527744","101947","3953","3.88","23","173","246"
"DelftX/CTB3365DWx/3T2014_1064110","101166","9926","9.81","37","116","87"
"DelftX/CTB3365DWx/3T2014_505302","36266","449","1.24","7","90","38"
"DelftX/CTB3365DWx/3T2014_4638618","43821","55","0.13","9","54","12"
"DelftX/CTB3365DWx/3T2014_2345900","45755","11031","24.11","27","129","54"
"DelftX/CTB3365DWx/3T2014_4937947","53009","6460","12.19","20","130","263"
"DelftX/CTB3365DWx/3T2014_1755407","63692","1571","2.47","7","146","24"
"DelftX/CTB3365DWx/3T2014_3196899","42136","3675","8.72","8","177","260"
"DelftX/CTB3365DWx/3T2014_2346557","3162","0","0.00","0","35","148"
"DelftX/CTB3365DWx/3T2014_5535390","103029","8007","7.77","28","177","267"
"DelftX/CTB3365DWx/3T2014_770780","30256","4645","15.35","17","112","64"
"DelftX/CTB3365DWx/3T2014_2863722","34650","1360","3.92","3","94","181"
"DelftX/CTB3365DWx/3T2014_3886815","80164","10425","13.00","28","174","156"
"DelftX/CTB3365DWx/3T2014_5590685","86471","9808","11.34","27","177","169"
"DelftX/CTB3365DWx/3T2014_1359500","75891","11400","15.02","36","174","148"
"DelftX/CTB3365DWx/3T2014_5213379","42158","10773","25.55","36","169","178"
"DelftX/CTB3365DWx/3T2014_5505743","72074","13465","18.68","20","125","209"
"DelftX/CTB3365DWx/3T2014_2338801","134813","15175","11.26","43","170","246"
"DelftX/CTB3365DWx/3T2014_5623402","53418","6585","12.33","23","137","1"
"DelftX/CTB3365DWx/3T2014_2087477","26848","3088","11.50","9","177","248"
"DelftX/CTB3365DWx/3T2014_2426429","16206","2465","15.21","8","35","14"
"DelftX/CTB3365DWx/3T2014_3574565","178016","21020","11.81","22","91","75"
"DelftX/CTB3365DWx/3T2014_1177522","769","0","0.00","0","47","210"
"DelftX/CTB3365DWx/3T2014_1512656","166948","14738","8.83","31","140","49"
"DelftX/CTB3365DWx/3T2014_2507970","92124","7973","8.65","24","155","183"
"DelftX/CTB3365DWx/3T2014_2752357","46627","7774","16.67","11","111","74"
"DelftX/CTB3365DWx/3T2014_568322","64615","113","0.17","5","44","35"
"DelftX/CTB3365DWx/3T2014_3978599","8752","2129","24.33","8","79","255"
"DelftX/CTB3365DWx/3T2014_4474230","14882","29","0.19","2","28","14"
"DelftX/CTB3365DWx/3T2014_5051895","148733","15072","10.13","32","129","204"
"DelftX/CTB3365DWx/3T2014_813665","35984","3092","8.59","6","113","120"
"DelftX/CTB3365DWx/3T2014_2678641","3546","0","0.00","0","98","247"
"DelftX/CTB3365DWx/3T2014_4537693","147245","31900","21.66","39","176","246"
"DelftX/CTB3365DWx/3T2014_3216266","62564","11144","17.81","39","138","92"
"DelftX/CTB3365DWx/3T2014_3391541","70864","9046","12.77","22","143","158"
"DelftX/CTB3365DWx/3T2014_5777325","5455","0","0.00","0","26","10"
"DelftX/CTB3365DWx/3T2014_1934474","117019","3118","2.66","21","127","100"
"DelftX/CTB3365DWx/3T2014_4410576","63539","9770","15.38","24","174","244"
"DelftX/CTB3365DWx/3T2014_5186271","3354","0","0.00","1","28","0"
"DelftX/CTB3365DWx/3T2014_5652592","105292","8773","8.33","26","145","82"
"DelftX/CTB3365DWx/3T2014_3214829","63349","6141","9.69","14","147","213"
"DelftX/CTB3365DWx/3T2014_4649495","126202","4160","3.30","21","159","94"
"DelftX/CTB3365DWx/3T2014_3704817","230775","8391","3.64","25","177","234"
"DelftX/CTB3365DWx/3T2014_3401006","73017","7017","9.61","28","177","160"
"DelftX/CTB3365DWx/3T2014_5355563","86833","12363","14.24","28","169","129"
"DelftX/CTB3365DWx/3T2014_2248077","50306","1732","3.44","4","87","69"
"DelftX/CTB3365DWx/3T2014_4554795","97946","3407","3.48","12","153","153"
"DelftX/CTB3365DWx/3T2014_2725783","95890","12967","13.52","36","153","165"
"DelftX/CTB3365DWx/3T2014_2651275","81962","11681","14.25","28","143","144"
"DelftX/CTB3365DWx/3T2014_5788717","51827","2887","5.57","10","144","0"
"DelftX/CTB3365DWx/3T2014_2222242","23268","253","1.09","1","128","114"
"DelftX/CTB3365DWx/3T2014_1123904","51223","7303","14.26","14","110","88"
"DelftX/CTB3365DWx/3T2014_5694700","128492","894","0.70","14","172","143"
"DelftX/CTB3365DWx/3T2014_1791597","54409","9982","18.35","26","153","214"
"DelftX/CTB3365DWx/3T2014_2188079","100798","10632","10.55","31","123","69"
"DelftX/CTB3365DWx/3T2014_1170216","1098","0","0.00","0","42","263"
"DelftX/CTB3365DWx/3T2014_4050157","57901","5560","9.60","15","146","140"
"DelftX/CTB3365DWx/3T2014_5385259","43566","1070","2.46","4","94","171"
"DelftX/CTB3365DWx/3T2014_5648090","75039","15876","21.16","27","96","271"
"DelftX/CTB3365DWx/3T2014_2514006","16736","1570","9.38","4","109","85"
"DelftX/CTB3365DWx/3T2014_4042775","67749","2223","3.28","12","170","291"
"DelftX/CTB3365DWx/3T2014_4678008","37413","0","0.00","0","77","13"
"DelftX/CTB3365DWx/3T2014_2163218","54078","4369","8.08","18","123","19"
"DelftX/CTB3365DWx/3T2014_5723081","69176","8307","12.01","22","147","47"
"DelftX/CTB3365DWx/3T2014_2163217","4669","0","0.00","0","71","1"
"DelftX/CTB3365DWx/3T2014_5435159","43878","7689","17.52","19","133","192"
"DelftX/CTB3365DWx/3T2014_3452729","16104","1397","8.67","8","35","32"
"DelftX/CTB3365DWx/3T2014_4550069","27572","7705","27.95","18","122","175"
"DelftX/CTB3365DWx/3T2014_5623245","89017","18935","21.27","31","141","108"
"DelftX/CTB3365DWx/3T2014_4564593","52474","10423","19.86","30","138","125"
"DelftX/CTB3365DWx/3T2014_4724989","50175","3599","7.17","8","70","191"
"DelftX/CTB3365DWx/3T2014_5165120","75215","89","0.12","2","150","67"
"DelftX/CTB3365DWx/3T2014_269835","3363","0","0.00","0","42","284"
"DelftX/CTB3365DWx/3T2014_4753403","41445","10759","25.96","32","118","141"
"DelftX/CTB3365DWx/3T2014_5750321","78629","9062","11.53","29","152","81"
"DelftX/CTB3365DWx/3T2014_5819807","62574","2208","3.53","21","124","119"
"DelftX/CTB3365DWx/3T2014_5639371","7906","494","6.25","2","128","16"
"DelftX/CTB3365DWx/3T2014_1795723","60893","10923","17.94","23","116","83"
"DelftX/CTB3365DWx/3T2014_202032","53101","10358","19.51","25","153","207"
"DelftX/CTB3365DWx/3T2014_2187419","6557","2880","43.92","15","27","9"
"DelftX/CTB3365DWx/3T2014_1864649","18041","2534","14.05","12","67","59"
"DelftX/CTB3365DWx/3T2014_440154","56287","1681","2.99","19","35","3"
"DelftX/CTB3365DWx/3T2014_2317553","15607","2811","18.01","9","57","196"
"DelftX/CTB3365DWx/3T2014_1518967","54117","7750","14.32","19","116","60"
"DelftX/CTB3365DWx/3T2014_5654714","60521","110","0.18","1","111","46"
"DelftX/CTB3365DWx/3T2014_1301635","73302","9017","12.30","27","139","90"
"DelftX/CTB3365DWx/3T2014_2854731","63948","4763","7.45","25","153","46"
"DelftX/CTB3365DWx/3T2014_2354261","82498","9984","12.10","36","151","78"
"DelftX/CTB3365DWx/3T2014_5646576","23235","0","0.00","0","153","237"
"DelftX/CTB3365DWx/3T2014_1122043","84541","214","0.25","10","158","114"
"DelftX/CTB3365DWx/3T2014_5374822","114487","1408","1.23","9","152","116"
"DelftX/CTB3365DWx/3T2014_4196780","10544","343","3.25","14","35","63"
"DelftX/CTB3365DWx/3T2014_5404401","1226","0","0.00","0","42","285"
"DelftX/CTB3365DWx/3T2014_5310677","43853","5807","13.24","18","136","59"
"DelftX/CTB3365DWx/3T2014_329034","30808","5189","16.84","17","110","195"
"DelftX/CTB3365DWx/3T2014_819978","38349","16","0.04","0","109","283"
"DelftX/CTB3365DWx/3T2014_2839100","46820","5624","12.01","10","106","98"
"DelftX/CTB3365DWx/3T2014_1785466","45152","29","0.06","1","90","22"
"DelftX/CTB3365DWx/3T2014_5474143","58259","5964","10.24","23","150","258"
"DelftX/CTB3365DWx/3T2014_4276274","120492","14941","12.40","36","162","203"
"DelftX/CTB3365DWx/3T2014_2360499","53517","8249","15.41","18","174","237"
"DelftX/CTB3365DWx/3T2014_1115195","11311","295","2.61","4","55","168"
"DelftX/CTB3365DWx/3T2014_4914599","22362","3296","14.74","10","71","218"
"DelftX/CTB3365DWx/3T2014_5603758","37305","3404","9.12","15","137","0"
"DelftX/CTB3365DWx/3T2014_5501468","143100","21468","15.00","40","169","226"
"DelftX/CTB3365DWx/3T2014_5608883","81895","2967","3.62","16","174","161"
"DelftX/CTB3365DWx/3T2014_5429012","129473","6440","4.97","22","147","160"
"DelftX/CTB3365DWx/3T2014_5703722","50324","7833","15.57","15","91","179"
"DelftX/CTB3365DWx/3T2014_5390759","48086","15031","31.26","30","110","101"
"DelftX/CTB3365DWx/3T2014_4795590","100591","8409","8.36","39","170","238"
"DelftX/CTB3365DWx/3T2014_2292073","51893","448","0.86","2","165","148"
"DelftX/CTB3365DWx/3T2014_819841","11790","0","0.00","0","63","4"
"DelftX/CTB3365DWx/3T2014_5665976","81471","15637","19.19","50","153","93"
"DelftX/CTB3365DWx/3T2014_283464","30409","655","2.15","10","62","232"
"DelftX/CTB3365DWx/3T2014_3164885","121266","15006","12.37","38","144","127"
"DelftX/CTB3365DWx/3T2014_4615972","5570","0","0.00","0","28","75"
