"User_id","Time on platform","Time on videos","Ratio video/platform","Distict videos","Assignments","Until deadline"
"DelftX/CTB3365DWx/3T2014_5019797","116050","16050","13.83","48","159","51"
"DelftX/CTB3365DWx/3T2014_2522834","25292","575","2.27","7","109","0"
"DelftX/CTB3365DWx/3T2014_5537844","93034","14947","16.07","36","177","98"
"DelftX/CTB3365DWx/3T2014_948543","7848","841","10.72","3","67","298"
"DelftX/CTB3365DWx/3T2014_1298778","45359","1054","2.32","7","87","18"
"DelftX/CTB3365DWx/3T2014_5263158","186841","51355","27.49","31","143","150"
"DelftX/CTB3365DWx/3T2014_4537282","108411","554","0.51","7","160","222"
"DelftX/CTB3365DWx/3T2014_4876511","207537","19279","9.29","29","62","45"
"DelftX/CTB3365DWx/3T2014_5223032","24830","4943","19.91","11","35","1"
"DelftX/CTB3365DWx/3T2014_5473536","103626","12681","12.24","33","177","32"
"DelftX/CTB3365DWx/3T2014_5601931","174445","49","0.03","1","177","183"
"DelftX/CTB3365DWx/3T2014_5632879","71302","5927","8.31","20","177","95"
"DelftX/CTB3365DWx/3T2014_2043279","61120","7878","12.89","15","117","87"
"DelftX/CTB3365DWx/3T2014_5082418","29210","5862","20.07","28","103","0"
"DelftX/CTB3365DWx/3T2014_4490657","122028","13359","10.95","41","167","275"
"DelftX/CTB3365DWx/3T2014_4276451","84045","10097","12.01","23","159","126"
"DelftX/CTB3365DWx/3T2014_4235823","90297","3142","3.48","9","166","53"
"DelftX/CTB3365DWx/3T2014_5089295","93719","10670","11.39","40","177","114"
"DelftX/CTB3365DWx/3T2014_1742861","823","0","0.00","0","42","300"
"DelftX/CTB3365DWx/3T2014_4589890","98729","7358","7.45","31","166","58"
"DelftX/CTB3365DWx/3T2014_5141032","201085","20126","10.01","34","170","273"
"DelftX/CTB3365DWx/3T2014_5483558","80318","13356","16.63","18","61","153"
"DelftX/CTB3365DWx/3T2014_3187308","119632","6669","5.57","25","176","250"
"DelftX/CTB3365DWx/3T2014_2024021","22648","71","0.31","1","76","176"
"DelftX/CTB3365DWx/3T2014_5629917","95695","14042","14.67","18","86","16"
"DelftX/CTB3365DWx/3T2014_330476","23354","7355","31.49","17","150","62"
"DelftX/CTB3365DWx/3T2014_2388316","143606","20105","14.00","24","173","156"
"DelftX/CTB3365DWx/3T2014_1950144","12210","1061","8.69","3","60","83"
"DelftX/CTB3365DWx/3T2014_1849501","107374","2247","2.09","6","168","249"
"DelftX/CTB3365DWx/3T2014_2517920","65002","7024","10.81","22","174","49"
"DelftX/CTB3365DWx/3T2014_1264105","1106","0","0.00","0","42","298"
"DelftX/CTB3365DWx/3T2014_2094477","82747","316","0.38","2","149","169"
"DelftX/CTB3365DWx/3T2014_2283990","68292","6595","9.66","18","171","157"
"DelftX/CTB3365DWx/3T2014_2155313","68829","7095","10.31","18","70","44"
"DelftX/CTB3365DWx/3T2014_5639418","4768","639","13.40","3","135","16"
"DelftX/CTB3365DWx/3T2014_497501","11691","157","1.34","1","42","184"
"DelftX/CTB3365DWx/3T2014_1034993","85753","8851","10.32","20","161","62"
"DelftX/CTB3365DWx/3T2014_5505883","44835","11022","24.58","23","177","286"
"DelftX/CTB3365DWx/3T2014_784977","61214","6487","10.60","19","164","151"
"DelftX/CTB3365DWx/3T2014_5639546","28935","2535","8.76","7","35","10"
"DelftX/CTB3365DWx/3T2014_1950157","2115","0","0.00","0","99","4"
"DelftX/CTB3365DWx/3T2014_5525494","58557","32","0.05","1","99","185"
"DelftX/CTB3365DWx/3T2014_2345371","48121","12320","25.60","15","38","6"
"DelftX/CTB3365DWx/3T2014_2850627","54942","5760","10.48","23","51","32"
"DelftX/CTB3365DWx/3T2014_5536819","49427","776","1.57","4","88","129"
"DelftX/CTB3365DWx/3T2014_2143446","13536","31","0.23","1","173","183"
"DelftX/CTB3365DWx/3T2014_5381858","12791","0","0.00","0","105","58"
"DelftX/CTB3365DWx/3T2014_5517991","121287","4848","4.00","13","166","51"
"DelftX/CTB3365DWx/3T2014_960642","137297","16891","12.30","31","118","141"
"DelftX/CTB3365DWx/3T2014_3980492","124813","15303","12.26","40","163","163"
"DelftX/CTB3365DWx/3T2014_953793","63025","17237","27.35","44","177","92"
"DelftX/CTB3365DWx/3T2014_1652659","82258","9303","11.31","13","177","208"
"DelftX/CTB3365DWx/3T2014_4772783","44243","7522","17.00","25","82","30"
"DelftX/CTB3365DWx/3T2014_1122525","67126","11399","16.98","30","143","138"
"DelftX/CTB3365DWx/3T2014_2461842","2363","0","0.00","0","42","226"
"DelftX/CTB3365DWx/3T2014_2306394","18126","0","0.00","0","123","74"
"DelftX/CTB3365DWx/3T2014_2294514","41063","5241","12.76","17","135","94"
"DelftX/CTB3365DWx/3T2014_2757159","44305","1487","3.36","2","42","14"
"DelftX/CTB3365DWx/3T2014_5588923","63859","6904","10.81","28","110","15"
"DelftX/CTB3365DWx/3T2014_5197698","3351","0","0.00","0","40","157"
"DelftX/CTB3365DWx/3T2014_5397087","57436","2620","4.56","13","148","160"
"DelftX/CTB3365DWx/3T2014_2345823","82033","17175","20.94","34","173","252"
"DelftX/CTB3365DWx/3T2014_5551759","62293","6600","10.60","22","174","169"
"DelftX/CTB3365DWx/3T2014_5197927","140216","3201","2.28","13","173","242"
"DelftX/CTB3365DWx/3T2014_5764687","7091","102","1.44","1","177","177"
"DelftX/CTB3365DWx/3T2014_2900956","98600","1339","1.36","2","157","81"
"DelftX/CTB3365DWx/3T2014_5638669","18709","57","0.30","1","53","78"
"DelftX/CTB3365DWx/3T2014_5681375","5184","938","18.09","4","42","127"
"DelftX/CTB3365DWx/3T2014_5682581","91476","13424","14.67","35","173","89"
"DelftX/CTB3365DWx/3T2014_3527584","30775","5049","16.41","16","113","114"
"DelftX/CTB3365DWx/3T2014_5683793","2555","0","0.00","10","24","1"
"DelftX/CTB3365DWx/3T2014_2949872","49557","8351","16.85","15","48","154"
"DelftX/CTB3365DWx/3T2014_5658482","80756","7903","9.79","31","168","7"
"DelftX/CTB3365DWx/3T2014_5644669","47406","663","1.40","4","99","132"
"DelftX/CTB3365DWx/3T2014_531284","73882","13100","17.73","40","162","81"
"DelftX/CTB3365DWx/3T2014_5074290","21254","4957","23.32","9","78","28"
"DelftX/CTB3365DWx/3T2014_5540770","145167","12318","8.49","32","177","231"
"DelftX/CTB3365DWx/3T2014_2288539","152030","12783","8.41","15","154","54"
"DelftX/CTB3365DWx/3T2014_2136927","92501","401","0.43","3","177","250"
"DelftX/CTB3365DWx/3T2014_3632234","63153","172","0.27","1","52","76"
"DelftX/CTB3365DWx/3T2014_5632433","9201","55","0.60","1","42","34"
"DelftX/CTB3365DWx/3T2014_5593481","39746","96","0.24","3","85","19"
"DelftX/CTB3365DWx/3T2014_5057034","62841","2459","3.91","15","162","131"
"DelftX/CTB3365DWx/3T2014_2516112","62411","44","0.07","1","147","25"
"DelftX/CTB3365DWx/3T2014_834267","51008","804","1.58","9","174","133"
"DelftX/CTB3365DWx/3T2014_4717292","97529","13061","13.39","26","100","153"
"DelftX/CTB3365DWx/3T2014_5714323","83115","5077","6.11","8","174","83"
"DelftX/CTB3365DWx/3T2014_4781115","80093","9249","11.55","34","160","100"
"DelftX/CTB3365DWx/3T2014_4249864","77564","4328","5.58","19","118","53"
"DelftX/CTB3365DWx/3T2014_5475625","87140","11746","13.48","26","175","180"
"DelftX/CTB3365DWx/3T2014_4492589","132621","14950","11.27","28","177","145"
"DelftX/CTB3365DWx/3T2014_678087","44269","8086","18.27","19","172","45"
"DelftX/CTB3365DWx/3T2014_2311310","73197","9500","12.98","19","177","174"
"DelftX/CTB3365DWx/3T2014_1968033","76288","5464","7.16","21","121","80"
"DelftX/CTB3365DWx/3T2014_2090190","43077","3276","7.60","11","104","72"
"DelftX/CTB3365DWx/3T2014_608778","97547","11267","11.55","22","141","114"
"DelftX/CTB3365DWx/3T2014_5236282","35938","8167","22.73","18","177","102"
"DelftX/CTB3365DWx/3T2014_5522858","73744","10547","14.30","24","117","170"
"DelftX/CTB3365DWx/3T2014_5533991","64629","10850","16.79","21","177","219"
"DelftX/CTB3365DWx/3T2014_1703187","93240","3779","4.05","30","170","202"
"DelftX/CTB3365DWx/3T2014_1517691","1472","0","0.00","0","54","216"
"DelftX/CTB3365DWx/3T2014_4791555","79028","1674","2.12","7","91","175"
"DelftX/CTB3365DWx/3T2014_385313","35548","1708","4.80","6","42","53"
"DelftX/CTB3365DWx/3T2014_1029011","1185","0","0.00","0","35","166"
"DelftX/CTB3365DWx/3T2014_4159218","59818","4222","7.06","11","98","180"
"DelftX/CTB3365DWx/3T2014_2076200","89354","15889","17.78","48","177","87"
"DelftX/CTB3365DWx/3T2014_5428428","56197","0","0.00","0","83","12"
"DelftX/CTB3365DWx/3T2014_5672836","86215","9334","10.83","28","155","114"
"DelftX/CTB3365DWx/3T2014_3955813","80224","11714","14.60","15","139","218"
"DelftX/CTB3365DWx/3T2014_2310333","198625","20554","10.35","42","177","237"
"DelftX/CTB3365DWx/3T2014_5224186","153900","13015","8.46","31","177","66"
"DelftX/CTB3365DWx/3T2014_5170914","5209","0","0.00","0","153","46"
"DelftX/CTB3365DWx/3T2014_5633228","4763","132","2.77","1","42","34"
"DelftX/CTB3365DWx/3T2014_2531043","61414","0","0.00","0","174","236"
"DelftX/CTB3365DWx/3T2014_203606","175437","9221","5.26","27","143","237"
"DelftX/CTB3365DWx/3T2014_4514574","56055","0","0.00","0","52","20"
"DelftX/CTB3365DWx/3T2014_5420376","43550","685","1.57","4","163","126"
"DelftX/CTB3365DWx/3T2014_381089","74154","9980","13.46","31","162","202"
"DelftX/CTB3365DWx/3T2014_3930193","143038","8884","6.21","31","177","35"
"DelftX/CTB3365DWx/3T2014_5554334","183932","20100","10.93","40","151","240"
"DelftX/CTB3365DWx/3T2014_1784515","2550","0","0.00","0","42","129"
"DelftX/CTB3365DWx/3T2014_1705498","7859","16","0.20","1","52","154"
"DelftX/CTB3365DWx/3T2014_3585554","123705","27692","22.39","48","173","158"
"DelftX/CTB3365DWx/3T2014_880062","153391","6798","4.43","19","134","149"
"DelftX/CTB3365DWx/3T2014_5618417","65336","10586","16.20","35","153","180"
"DelftX/CTB3365DWx/3T2014_2541793","137563","34472","25.06","18","98","143"
"DelftX/CTB3365DWx/3T2014_2593420","20153","234","1.16","1","42","142"
"DelftX/CTB3365DWx/3T2014_106383","34658","1179","3.40","5","129","28"
"DelftX/CTB3365DWx/3T2014_5397601","65881","9214","13.99","21","169","131"
"DelftX/CTB3365DWx/3T2014_5527744","113382","4950","4.37","23","174","245"
"DelftX/CTB3365DWx/3T2014_1064110","113134","12739","11.26","37","133","80"
"DelftX/CTB3365DWx/3T2014_505302","61363","2101","3.42","7","124","39"
"DelftX/CTB3365DWx/3T2014_4638618","50642","1182","2.33","9","73","15"
"DelftX/CTB3365DWx/3T2014_2345900","54788","11812","21.56","27","153","52"
"DelftX/CTB3365DWx/3T2014_4937947","71560","12813","17.91","20","130","263"
"DelftX/CTB3365DWx/3T2014_1755407","77850","2437","3.13","7","171","23"
"DelftX/CTB3365DWx/3T2014_3196899","42170","3675","8.71","8","177","260"
"DelftX/CTB3365DWx/3T2014_2346557","3546","0","0.00","0","35","148"
"DelftX/CTB3365DWx/3T2014_5535390","109246","8498","7.78","28","177","267"
"DelftX/CTB3365DWx/3T2014_770780","38131","5517","14.47","17","134","53"
"DelftX/CTB3365DWx/3T2014_2863722","39949","1360","3.40","3","139","123"
"DelftX/CTB3365DWx/3T2014_3886815","92670","10733","11.58","28","174","156"
"DelftX/CTB3365DWx/3T2014_5590685","93173","11188","12.01","27","177","169"
"DelftX/CTB3365DWx/3T2014_1359500","78853","11574","14.68","36","174","148"
"DelftX/CTB3365DWx/3T2014_5213379","48593","12203","25.11","36","169","178"
"DelftX/CTB3365DWx/3T2014_5505743","72141","13465","18.66","20","125","209"
"DelftX/CTB3365DWx/3T2014_2338801","143149","17348","12.12","43","177","241"
"DelftX/CTB3365DWx/3T2014_5623402","70272","8136","11.58","23","174","19"
"DelftX/CTB3365DWx/3T2014_2087477","27215","3088","11.35","9","177","248"
"DelftX/CTB3365DWx/3T2014_2426429","18522","2465","13.31","8","41","23"
"DelftX/CTB3365DWx/3T2014_3574565","186241","21020","11.29","22","93","74"
"DelftX/CTB3365DWx/3T2014_1177522","769","0","0.00","0","47","210"
"DelftX/CTB3365DWx/3T2014_1512656","187048","17784","9.51","31","171","60"
"DelftX/CTB3365DWx/3T2014_2507970","101914","9230","9.06","24","155","183"
"DelftX/CTB3365DWx/3T2014_2752357","46825","7774","16.60","11","118","70"
"DelftX/CTB3365DWx/3T2014_568322","69761","113","0.16","5","53","41"
"DelftX/CTB3365DWx/3T2014_3978599","9163","2129","23.23","8","86","235"
"DelftX/CTB3365DWx/3T2014_4474230","29583","323","1.09","2","42","34"
"DelftX/CTB3365DWx/3T2014_5051895","152889","15985","10.46","32","145","183"
"DelftX/CTB3365DWx/3T2014_813665","36637","3152","8.60","6","131","104"
"DelftX/CTB3365DWx/3T2014_2678641","4062","0","0.00","0","105","241"
"DelftX/CTB3365DWx/3T2014_4537693","163521","37225","22.76","39","176","246"
"DelftX/CTB3365DWx/3T2014_3216266","73753","11939","16.19","39","164","81"
"DelftX/CTB3365DWx/3T2014_3391541","80896","10326","12.76","22","174","152"
"DelftX/CTB3365DWx/3T2014_5777325","5455","0","0.00","0","26","10"
"DelftX/CTB3365DWx/3T2014_1934474","141485","3931","2.78","21","177","82"
"DelftX/CTB3365DWx/3T2014_4410576","66709","10887","16.32","24","174","244"
"DelftX/CTB3365DWx/3T2014_5186271","3459","0","0.00","1","35","0"
"DelftX/CTB3365DWx/3T2014_5652592","116241","11012","9.47","26","167","92"
"DelftX/CTB3365DWx/3T2014_3214829","78332","7184","9.17","14","171","199"
"DelftX/CTB3365DWx/3T2014_4649495","135119","6169","4.57","21","168","90"
"DelftX/CTB3365DWx/3T2014_3704817","279569","10781","3.86","25","177","234"
"DelftX/CTB3365DWx/3T2014_3401006","73611","7017","9.53","28","177","160"
"DelftX/CTB3365DWx/3T2014_5355563","93911","14944","15.91","28","169","129"
"DelftX/CTB3365DWx/3T2014_2248077","55623","1732","3.11","4","105","62"
"DelftX/CTB3365DWx/3T2014_4554795","103424","3465","3.35","12","177","152"
"DelftX/CTB3365DWx/3T2014_2725783","105718","16736","15.83","36","168","158"
"DelftX/CTB3365DWx/3T2014_2651275","88129","12803","14.53","28","151","144"
"DelftX/CTB3365DWx/3T2014_5788717","62406","3719","5.96","10","174","23"
"DelftX/CTB3365DWx/3T2014_2222242","23809","253","1.06","1","135","108"
"DelftX/CTB3365DWx/3T2014_1123904","55131","7303","13.25","14","117","82"
"DelftX/CTB3365DWx/3T2014_5694700","129629","894","0.69","14","172","143"
"DelftX/CTB3365DWx/3T2014_1791597","61400","11156","18.17","26","177","200"
"DelftX/CTB3365DWx/3T2014_2188079","124568","13799","11.08","31","174","59"
"DelftX/CTB3365DWx/3T2014_1170216","1304","0","0.00","0","42","263"
"DelftX/CTB3365DWx/3T2014_4050157","65885","6570","9.97","15","169","130"
"DelftX/CTB3365DWx/3T2014_5385259","47991","1070","2.23","4","100","163"
"DelftX/CTB3365DWx/3T2014_5648090","86521","19106","22.08","27","122","213"
"DelftX/CTB3365DWx/3T2014_2514006","27032","1570","5.81","4","158","60"
"DelftX/CTB3365DWx/3T2014_4042775","67826","2223","3.28","12","170","291"
"DelftX/CTB3365DWx/3T2014_4678008","41636","0","0.00","0","85","11"
"DelftX/CTB3365DWx/3T2014_2163218","68474","6019","8.79","18","167","18"
"DelftX/CTB3365DWx/3T2014_5723081","75663","8950","11.83","22","171","45"
"DelftX/CTB3365DWx/3T2014_2163217","6848","0","0.00","0","78","1"
"DelftX/CTB3365DWx/3T2014_5435159","51998","9296","17.88","19","174","166"
"DelftX/CTB3365DWx/3T2014_3452729","21463","1397","6.51","8","42","33"
"DelftX/CTB3365DWx/3T2014_4550069","32991","7705","23.35","18","130","165"
"DelftX/CTB3365DWx/3T2014_5623245","91685","19620","21.40","31","141","108"
"DelftX/CTB3365DWx/3T2014_4564593","62114","11875","19.12","30","169","114"
"DelftX/CTB3365DWx/3T2014_4724989","50789","3599","7.09","8","70","191"
"DelftX/CTB3365DWx/3T2014_5165120","81147","95","0.12","2","167","61"
"DelftX/CTB3365DWx/3T2014_269835","3363","0","0.00","0","42","284"
"DelftX/CTB3365DWx/3T2014_4753403","61270","17626","28.77","32","145","137"
"DelftX/CTB3365DWx/3T2014_5750321","111723","11335","10.15","29","176","90"
"DelftX/CTB3365DWx/3T2014_5819807","79335","4118","5.19","21","126","119"
"DelftX/CTB3365DWx/3T2014_5639371","7983","494","6.19","2","135","17"
"DelftX/CTB3365DWx/3T2014_1795723","73682","12157","16.50","23","139","90"
"DelftX/CTB3365DWx/3T2014_202032","57163","11484","20.09","25","177","192"
"DelftX/CTB3365DWx/3T2014_2187419","26802","6648","24.80","15","40","35"
"DelftX/CTB3365DWx/3T2014_1864649","22096","2709","12.26","12","76","53"
"DelftX/CTB3365DWx/3T2014_440154","62542","1714","2.74","19","35","3"
"DelftX/CTB3365DWx/3T2014_2317553","15932","2811","17.64","9","57","196"
"DelftX/CTB3365DWx/3T2014_1518967","61517","9076","14.75","19","140","67"
"DelftX/CTB3365DWx/3T2014_5654714","61699","110","0.18","1","125","49"
"DelftX/CTB3365DWx/3T2014_1301635","82446","10344","12.55","27","163","82"
"DelftX/CTB3365DWx/3T2014_2854731","84160","7707","9.16","25","177","49"
"DelftX/CTB3365DWx/3T2014_2354261","97266","13281","13.65","36","175","77"
"DelftX/CTB3365DWx/3T2014_5646576","24694","0","0.00","0","177","227"
"DelftX/CTB3365DWx/3T2014_1122043","99728","415","0.42","10","158","114"
"DelftX/CTB3365DWx/3T2014_5374822","126891","1466","1.16","9","173","106"
"DelftX/CTB3365DWx/3T2014_4196780","11951","343","2.87","14","47","65"
"DelftX/CTB3365DWx/3T2014_5404401","1226","0","0.00","0","42","285"
"DelftX/CTB3365DWx/3T2014_5310677","48563","6443","13.27","18","160","65"
"DelftX/CTB3365DWx/3T2014_329034","40446","5685","14.06","17","174","143"
"DelftX/CTB3365DWx/3T2014_819978","39529","16","0.04","0","109","283"
"DelftX/CTB3365DWx/3T2014_2839100","50306","6097","12.12","10","106","98"
"DelftX/CTB3365DWx/3T2014_1785466","52565","29","0.06","1","124","17"
"DelftX/CTB3365DWx/3T2014_5474143","69482","9715","13.98","23","174","238"
"DelftX/CTB3365DWx/3T2014_4276274","126818","16522","13.03","36","162","203"
"DelftX/CTB3365DWx/3T2014_2360499","53517","8249","15.41","18","174","237"
"DelftX/CTB3365DWx/3T2014_1115195","15202","295","1.94","4","79","128"
"DelftX/CTB3365DWx/3T2014_4914599","26652","3486","13.08","10","78","212"
"DelftX/CTB3365DWx/3T2014_5603758","46356","4150","8.95","15","167","23"
"DelftX/CTB3365DWx/3T2014_5501468","172857","24082","13.93","40","176","222"
"DelftX/CTB3365DWx/3T2014_5608883","86965","3210","3.69","16","174","161"
"DelftX/CTB3365DWx/3T2014_5429012","153071","9910","6.47","22","149","159"
"DelftX/CTB3365DWx/3T2014_5703722","50324","7833","15.57","15","91","179"
"DelftX/CTB3365DWx/3T2014_5390759","52854","16196","30.64","30","144","87"
"DelftX/CTB3365DWx/3T2014_4795590","108547","9662","8.90","39","177","234"
"DelftX/CTB3365DWx/3T2014_2292073","55240","572","1.04","2","172","148"
"DelftX/CTB3365DWx/3T2014_819841","13818","0","0.00","0","73","4"
"DelftX/CTB3365DWx/3T2014_5665976","88239","18151","20.57","50","170","86"
"DelftX/CTB3365DWx/3T2014_283464","39046","655","1.68","10","62","232"
"DelftX/CTB3365DWx/3T2014_3164885","135230","18113","13.39","38","168","126"
"DelftX/CTB3365DWx/3T2014_4615972","5570","0","0.00","0","28","75"
